Fecha,Hora,Turno,Boquilla,Peso (g)
2024-11-05,14:18,tarde,4,17.0424
2024-11-05,14:24,tarde,5,16.3796
2024-11-05,14:30,tarde,6,16.3597
2024-11-05,14:36,tarde,7,16.5476
2024-11-05,14:42,tarde,8,16.2938
2024-11-05,14:48,tarde,9,16.3416
2024-11-05,14:54,tarde,10,17.3409
2024-11-05,15:00,tarde,11,16.8051
2024-11-05,15:06,tarde,12,16.9183
2024-11-05,15:12,tarde,13,16.4307
2024-11-05,15:18,tarde,14,16.4147
2024-11-05,15:24,tarde,15,16.2053
2024-11-05,15:30,tarde,16,16.5266
2024-11-05,15:36,tarde,1,16.9186
2024-11-05,15:42,tarde,2,17.1387
2024-11-05,15:48,tarde,3,16.1118
2024-11-05,15:54,tarde,4,15.8592
2024-11-05,16:00,tarde,5,16.9733
2024-11-05,16:06,tarde,6,16.4169
2024-11-05,16:12,tarde,7,16.8017
2024-11-05,16:18,tarde,8,16.8977
2024-11-05,16:24,tarde,9,17.0696
2024-11-05,16:30,tarde,10,16.5771
2024-11-05,16:36,tarde,11,16.7109
2024-11-05,16:42,tarde,12,16.3176
2024-11-05,16:48,tarde,13,16.3351
2024-11-05,16:54,tarde,14,16.5682
2024-11-05,17:00,tarde,15,16.0979
2024-11-05,17:06,tarde,16,15.9889
2024-11-05,17:12,tarde,1,16.5195
2024-11-05,17:18,tarde,2,16.9989
2024-11-05,17:24,tarde,3,16.8314
2024-11-05,17:30,tarde,4,17.236
2024-11-05,17:36,tarde,5,16.4943
2024-11-05,17:42,tarde,6,16.7224
2024-11-05,17:48,tarde,7,17.0001
2024-11-05,17:54,tarde,8,17.0251
2024-11-05,14:00,tarde,9,16.3839
2024-11-05,14:06,tarde,10,16.6739
2024-11-05,14:12,tarde,11,16.6855
2024-11-05,14:18,tarde,12,16.4043
2024-11-05,14:24,tarde,13,16.5818
2024-11-05,14:30,tarde,14,16.4654
2024-11-05,14:36,tarde,15,16.3319
2024-11-05,14:42,tarde,16,16.6802
2024-11-05,14:48,tarde,1,16.5183
2024-11-05,14:54,tarde,2,16.9553
2024-11-05,15:00,tarde,3,16.7871
2024-11-05,15:06,tarde,4,16.7473
2024-11-05,15:12,tarde,5,16.7322
2024-11-05,15:18,tarde,6,16.4088
2024-11-05,15:24,tarde,7,16.8449
2024-11-05,15:30,tarde,8,17.4087
2024-11-05,15:36,tarde,9,16.3079
2024-11-05,15:42,tarde,10,16.6914
2024-11-05,15:48,tarde,11,17.1753
2024-11-05,15:54,tarde,12,17.2117
2024-11-05,16:00,tarde,13,16.9044
2024-11-05,16:06,tarde,14,17.3936
2024-11-05,16:12,tarde,15,16.5814
2024-11-05,16:18,tarde,16,16.402
2024-11-05,16:24,tarde,1,17.0486
2024-11-05,16:30,tarde,2,16.8474
2024-11-05,16:36,tarde,3,16.6968
2024-11-05,16:42,tarde,4,16.2027
2024-11-05,16:48,tarde,5,16.8585
2024-11-05,16:54,tarde,6,17.0477
2024-11-05,17:00,tarde,7,16.0799
2024-11-05,17:06,tarde,8,16.9162
2024-11-05,17:12,tarde,9,16.6129
2024-11-05,17:18,tarde,10,16.9637
2024-11-05,17:24,tarde,11,16.9437
2024-11-05,17:30,tarde,12,16.3065
2024-11-05,17:36,tarde,13,17.0734
2024-11-05,17:42,tarde,14,16.4362
2024-11-05,17:48,tarde,15,16.847
2024-11-05,17:54,tarde,16,16.6257
2024-11-05,14:00,tarde,1,16.8643
2024-11-05,14:06,tarde,2,16.5978
2024-11-05,14:12,tarde,3,16.2216
2024-11-05,14:18,tarde,4,16.3912
2024-11-05,14:24,tarde,5,17.0151
2024-11-05,14:30,tarde,6,16.2444
2024-11-05,14:36,tarde,7,16.0909
2024-11-05,14:42,tarde,8,16.4275
2024-11-05,14:48,tarde,9,16.5857
2024-11-05,14:54,tarde,10,17.4002
2024-11-05,15:00,tarde,11,16.1997
2024-11-05,15:06,tarde,12,16.3639
2024-11-05,15:12,tarde,13,16.8319
2024-11-05,15:18,tarde,14,16.9071
2024-11-05,15:24,tarde,15,16.3679
2024-11-05,15:30,tarde,16,16.7665
2024-11-05,15:36,tarde,1,16.8517
2024-11-05,15:42,tarde,2,16.4616
2024-11-05,15:48,tarde,3,16.4001
2024-11-05,15:54,tarde,4,16.8432
2024-11-05,16:00,tarde,5,16.3951
2024-11-05,16:06,tarde,6,16.2498
2024-11-05,16:12,tarde,7,16.3698
2024-11-05,16:18,tarde,8,16.5268
2024-11-05,16:24,tarde,9,16.8068
2024-11-05,16:30,tarde,10,16.6836
2024-11-05,16:36,tarde,11,16.7757
2024-11-05,16:42,tarde,12,17.3876
2024-11-05,16:48,tarde,13,17.3151
2024-11-05,16:54,tarde,14,16.6257
2024-11-05,17:00,tarde,15,16.7033
2024-11-05,17:06,tarde,16,17.0625
2024-11-05,17:12,tarde,1,16.2436
2024-11-05,17:18,tarde,2,16.8077
2024-11-05,17:24,tarde,3,17.3309
2024-11-05,17:30,tarde,4,16.7277
2024-11-05,17:36,tarde,5,16.2144
2024-11-05,17:42,tarde,6,16.0492
2024-11-05,17:48,tarde,7,16.2613
2024-11-05,17:54,tarde,8,16.6625
2024-11-05,14:00,tarde,9,16.3825
2024-11-05,14:06,tarde,10,16.4347
2024-11-05,14:12,tarde,11,16.3618
2024-11-05,14:18,tarde,12,16.4444
2024-11-05,14:24,tarde,13,16.8452
2024-11-05,14:30,tarde,14,16.1577
2024-11-05,14:36,tarde,15,16.2382
2024-11-05,14:42,tarde,16,16.4492
2024-11-05,14:48,tarde,1,16.6954
2024-11-05,14:54,tarde,2,16.9076
2024-11-05,15:00,tarde,3,16.3627
2024-11-05,15:06,tarde,4,16.3053
2024-11-05,15:12,tarde,5,16.709
2024-11-05,15:18,tarde,6,16.7091
2024-11-05,15:24,tarde,7,16.5519
2024-11-05,15:30,tarde,8,16.755
2024-11-05,15:36,tarde,9,16.8819
2024-11-05,15:42,tarde,10,16.6067
2024-11-05,15:48,tarde,11,16.494
2024-11-05,15:54,tarde,12,16.4336
2024-11-05,16:00,tarde,13,16.7445
2024-11-05,16:06,tarde,14,16.479
2024-11-05,16:12,tarde,15,16.9398
2024-11-05,16:18,tarde,16,16.6205
2024-11-05,16:24,tarde,1,16.496
2024-11-05,16:30,tarde,2,16.2629
2024-11-05,16:36,tarde,3,16.266
2024-11-05,16:42,tarde,4,16.615
2024-11-05,16:48,tarde,5,16.6485
2024-11-05,16:54,tarde,6,16.7787
2024-11-05,17:00,tarde,7,16.5557
2024-11-05,17:06,tarde,8,16.8834
2024-11-05,17:12,tarde,9,16.1576
2024-11-05,17:18,tarde,10,16.6831
2024-11-05,17:24,tarde,11,17.173
2024-11-05,17:30,tarde,12,17.1089
2024-11-05,17:36,tarde,13,17.3194
2024-11-05,17:42,tarde,14,17.2102
2024-11-05,17:48,tarde,15,16.9762
2024-11-05,17:54,tarde,16,16.6322
2024-11-05,22:00,noche,1,15.8337
2024-11-05,22:06,noche,2,15.6079
2024-11-05,22:12,noche,3,16.1255
2024-11-05,22:18,noche,4,15.7136
2024-11-05,22:24,noche,5,15.2439
2024-11-05,22:30,noche,6,15.9272
2024-11-05,22:36,noche,7,15.9235
2024-11-05,22:42,noche,8,15.5877
2024-11-05,22:48,noche,9,15.4832
2024-11-05,22:54,noche,10,15.9501
2024-11-05,23:00,noche,11,16.4031
2024-11-05,23:06,noche,12,14.8468
2024-11-05,23:12,noche,13,15.9572
2024-11-05,23:18,noche,14,15.7172
2024-11-05,23:24,noche,15,15.7329
2024-11-05,23:30,noche,16,15.5907
2024-11-05,23:36,noche,1,15.514
2024-11-05,23:42,noche,2,16.089
2024-11-05,23:48,noche,3,15.8691
2024-11-05,23:54,noche,4,15.9619
2024-11-05,00:00,noche,5,15.6613
2024-11-05,00:06,noche,6,16.0669
2024-11-05,00:12,noche,7,15.1121
2024-11-05,00:18,noche,8,16.114
2024-11-05,00:24,noche,9,15.1533
2024-11-05,00:30,noche,10,15.9107
2024-11-05,00:36,noche,11,15.6388
2024-11-05,00:42,noche,12,15.8607
2024-11-05,00:48,noche,13,16.1071
2024-11-05,00:54,noche,14,15.5344
2024-11-05,01:00,noche,15,15.2697
2024-11-05,01:06,noche,16,15.4847
2024-11-05,01:12,noche,1,15.601
2024-11-05,01:18,noche,2,15.5311
2024-11-05,01:24,noche,3,15.2875
2024-11-05,01:30,noche,4,15.6726
2024-11-05,01:36,noche,5,15.7267
2024-11-05,01:42,noche,6,15.3722
2024-11-05,01:48,noche,7,16.0326
2024-11-05,01:54,noche,8,16.0204
2024-11-05,22:00,noche,9,15.6973
2024-11-05,22:06,noche,10,15.4946
2024-11-05,22:12,noche,11,15.8461
2024-11-05,22:18,noche,12,15.7839
2024-11-05,22:24,noche,13,15.3333
2024-11-05,22:30,noche,14,15.3362
2024-11-05,22:36,noche,15,15.5261
2024-11-05,22:42,noche,16,15.7678
2024-11-05,22:48,noche,1,15.336
2024-11-05,22:54,noche,2,15.8753
2024-11-05,23:00,noche,3,15.9503
2024-11-05,23:06,noche,4,15.6856
2024-11-05,23:12,noche,5,15.605
2024-11-05,23:18,noche,6,16.0333
2024-11-05,23:24,noche,7,15.9249
2024-11-05,23:30,noche,8,15.2571
2024-11-05,23:36,noche,9,15.7061
2024-11-05,23:42,noche,10,15.6123
2024-11-05,23:48,noche,11,15.8858
2024-11-05,23:54,noche,12,15.9643
2024-11-05,00:00,noche,13,15.1088
2024-11-05,00:06,noche,14,16.4126
2024-11-05,00:12,noche,15,14.8185
2024-11-05,00:18,noche,16,15.4033
2024-11-05,00:24,noche,1,16.4758
2024-11-05,00:30,noche,2,15.8092
2024-11-05,00:36,noche,3,16.2331
2024-11-05,00:42,noche,4,15.4804
2024-11-05,00:48,noche,5,15.4439
2024-11-05,00:54,noche,6,15.8172
2024-11-05,01:00,noche,7,15.1302
2024-11-05,01:06,noche,8,15.4594
2024-11-05,01:12,noche,9,15.8398
2024-11-05,01:18,noche,10,15.467
2024-11-05,01:24,noche,11,15.9015
2024-11-05,01:30,noche,12,15.4084
2024-11-05,01:36,noche,13,15.9202
2024-11-05,01:42,noche,14,16.0854
2024-11-05,01:48,noche,15,15.1674
2024-11-05,01:54,noche,16,15.5827
2024-11-05,22:00,noche,1,15.3486
2024-11-05,22:06,noche,2,15.6732
2024-11-05,22:12,noche,3,15.2194
2024-11-05,22:18,noche,4,15.9197
2024-11-05,22:24,noche,5,15.6672
2024-11-05,22:30,noche,6,15.4873
2024-11-05,22:36,noche,7,15.5876
2024-11-05,22:42,noche,8,15.7353
2024-11-05,22:48,noche,9,14.8229
2024-11-05,22:54,noche,10,15.3962
2024-11-05,23:00,noche,11,15.1518
2024-11-05,23:06,noche,12,15.5873
2024-11-05,23:12,noche,13,15.6948
2024-11-05,23:18,noche,14,16.2243
2024-11-05,23:24,noche,15,15.5848
2024-11-05,23:30,noche,16,15.1191
2024-11-05,23:36,noche,1,16.0247
2024-11-05,23:42,noche,2,15.4819
2024-11-05,23:48,noche,3,15.7116
2024-11-05,23:54,noche,4,16.1615
2024-11-05,00:00,noche,5,15.327
2024-11-05,00:06,noche,6,15.2289
2024-11-05,00:12,noche,7,15.7663
2024-11-05,00:18,noche,8,15.8165
2024-11-05,00:24,noche,9,15.4216
2024-11-05,00:30,noche,10,15.0757
2024-11-05,00:36,noche,11,15.3968
2024-11-05,00:42,noche,12,16.1936
2024-11-05,00:48,noche,13,15.4364
2024-11-05,00:54,noche,14,15.524
2024-11-05,01:00,noche,15,15.2812
2024-11-05,01:06,noche,16,15.9458
2024-11-05,01:12,noche,1,15.2548
2024-11-05,01:18,noche,2,15.34
2024-11-05,01:24,noche,3,16.0352
2024-11-05,01:30,noche,4,15.0241
2024-11-05,01:36,noche,5,15.7196
2024-11-05,01:42,noche,6,15.8152
2024-11-05,01:48,noche,7,16.1423
2024-11-05,01:54,noche,8,15.4236
2024-11-05,22:00,noche,9,15.37
2024-11-05,22:06,noche,10,15.5745
2024-11-05,22:12,noche,11,16.1163
2024-11-05,22:18,noche,12,15.9979
2024-11-05,22:24,noche,13,15.3932
2024-11-05,22:30,noche,14,15.5964
2024-11-05,22:36,noche,15,15.26
2024-11-05,22:42,noche,16,15.0879
2024-11-05,22:48,noche,1,16.4344
2024-11-05,22:54,noche,2,15.4157
2024-11-05,23:00,noche,3,15.7917
2024-11-05,23:06,noche,4,15.7501
2024-11-05,23:12,noche,5,16.0868
2024-11-05,23:18,noche,6,15.8825
2024-11-05,23:24,noche,7,16.2861
2024-11-05,23:30,noche,8,15.2361
2024-11-05,23:36,noche,9,15.2891
2024-11-05,23:42,noche,10,15.0888
2024-11-05,23:48,noche,11,15.2813
2024-11-05,23:54,noche,12,15.3717
2024-11-05,00:00,noche,13,14.9148
2024-11-05,00:06,noche,14,14.9971
2024-11-05,00:12,noche,15,15.7135
2024-11-05,00:18,noche,16,15.5274
2024-11-05,00:24,noche,1,15.9694
2024-11-05,00:30,noche,2,15.0311
2024-11-05,00:36,noche,3,15.6649
2024-11-05,00:42,noche,4,15.2315
2024-11-05,00:48,noche,5,15.7426
2024-11-05,00:54,noche,6,14.8207
2024-11-05,01:00,noche,7,16.2173
2024-11-05,01:06,noche,8,15.5303
2024-11-05,01:12,noche,9,16.3625
2024-11-05,01:18,noche,10,15.8429
2024-11-05,01:24,noche,11,16.065
2024-11-05,01:30,noche,12,16.038
2024-11-05,01:36,noche,13,15.7891
2024-11-05,01:42,noche,14,15.6824
2024-11-05,01:48,noche,15,15.4366
2024-11-05,01:54,noche,16,15.9446
2024-11-06,06:00,mañana,1,15.8199
2024-11-06,06:06,mañana,2,15.9031
2024-11-06,06:12,mañana,3,16.3876
2024-11-06,06:18,mañana,4,16.1828
2024-11-06,06:24,mañana,5,16.1053
2024-11-06,06:30,mañana,6,16.192
2024-11-06,06:36,mañana,7,16.5045
2024-11-06,06:42,mañana,8,15.9523
2024-11-06,06:48,mañana,9,16.6814
2024-11-06,06:54,mañana,10,16.1375
2024-11-06,07:00,mañana,11,16.3806
2024-11-06,07:06,mañana,12,16.6796
2024-11-06,07:12,mañana,13,16.1618
2024-11-06,07:18,mañana,14,16.5977
2024-11-06,07:24,mañana,15,16.4172
2024-11-06,07:30,mañana,16,16.0833
2024-11-06,07:36,mañana,1,16.5024
2024-11-06,07:42,mañana,2,16.5814
2024-11-06,07:48,mañana,3,16.5205
2024-11-06,07:54,mañana,4,17.1137
2024-11-06,08:00,mañana,5,16.8285
2024-11-06,08:06,mañana,6,16.4261
2024-11-06,08:12,mañana,7,16.0256
2024-11-06,08:18,mañana,8,15.9746
2024-11-06,08:24,mañana,9,16.1935
2024-11-06,08:30,mañana,10,15.8575
2024-11-06,08:36,mañana,11,16.0031
2024-11-06,08:42,mañana,12,16.1317
2024-11-06,08:48,mañana,13,16.0652
2024-11-06,08:54,mañana,14,16.4551
2024-11-06,09:00,mañana,15,16.2104
2024-11-06,09:06,mañana,16,16.1052
2024-11-06,09:12,mañana,1,16.7807
2024-11-06,09:18,mañana,2,16.7205
2024-11-06,09:24,mañana,3,15.8988
2024-11-06,09:30,mañana,4,16.2687
2024-11-06,09:36,mañana,5,15.9397
2024-11-06,09:42,mañana,6,15.5799
2024-11-06,09:48,mañana,7,16.3504
2024-11-06,09:54,mañana,8,16.1465
2024-11-06,06:00,mañana,9,16.7728
2024-11-06,06:06,mañana,10,16.2381
2024-11-06,06:12,mañana,11,16.4512
2024-11-06,06:18,mañana,12,16.3262
2024-11-06,06:24,mañana,13,16.1647
2024-11-06,06:30,mañana,14,16.2646
2024-11-06,06:36,mañana,15,16.1968
2024-11-06,06:42,mañana,16,16.1781
2024-11-06,06:48,mañana,1,16.3405
2024-11-06,06:54,mañana,2,16.3765
2024-11-06,07:00,mañana,3,16.1997
2024-11-06,07:06,mañana,4,15.8157
2024-11-06,07:12,mañana,5,16.3053
2024-11-06,07:18,mañana,6,16.1542
2024-11-06,07:24,mañana,7,16.2483
2024-11-06,07:30,mañana,8,16.9476
2024-11-06,07:36,mañana,9,16.1932
2024-11-06,07:42,mañana,10,16.1054
2024-11-06,07:48,mañana,11,16.5549
2024-11-06,07:54,mañana,12,16.6268
2024-11-06,08:00,mañana,13,16.4338
2024-11-06,08:06,mañana,14,16.3711
2024-11-06,08:12,mañana,15,16.6831
2024-11-06,08:18,mañana,16,16.2913
2024-11-06,08:24,mañana,1,16.1914
2024-11-06,08:30,mañana,2,16.7561
2024-11-06,08:36,mañana,3,15.6868
2024-11-06,08:42,mañana,4,16.0477
2024-11-06,08:48,mañana,5,16.2691
2024-11-06,08:54,mañana,6,16.1194
2024-11-06,09:00,mañana,7,15.7685
2024-11-06,09:06,mañana,8,16.1076
2024-11-06,09:12,mañana,9,16.566
2024-11-06,09:18,mañana,10,15.7009
2024-11-06,09:24,mañana,11,14.9806
2024-11-06,09:30,mañana,12,16.301
2024-11-06,09:36,mañana,13,16.2198
2024-11-06,09:42,mañana,14,15.9293
2024-11-06,09:48,mañana,15,15.6621
2024-11-06,09:54,mañana,16,16.089
2024-11-06,06:00,mañana,1,16.0371
2024-11-06,06:06,mañana,2,16.6658
2024-11-06,06:12,mañana,3,16.055
2024-11-06,06:18,mañana,4,16.1517
2024-11-06,06:24,mañana,5,16.215
2024-11-06,06:30,mañana,6,16.3387
2024-11-06,06:36,mañana,7,16.3071
2024-11-06,06:42,mañana,8,16.392
2024-11-06,06:48,mañana,9,16.2813
2024-11-06,06:54,mañana,10,16.5178
2024-11-06,07:00,mañana,11,16.5754
2024-11-06,07:06,mañana,12,16.3671
2024-11-06,07:12,mañana,13,15.9786
2024-11-06,07:18,mañana,14,16.309
2024-11-06,07:24,mañana,15,16.0586
2024-11-06,07:30,mañana,16,17.0111
2024-11-06,07:36,mañana,1,15.7205
2024-11-06,07:42,mañana,2,16.7505
2024-11-06,07:48,mañana,3,16.6269
2024-11-06,07:54,mañana,4,16.2157
2024-11-06,08:00,mañana,5,16.7691
2024-11-06,08:06,mañana,6,16.8759
2024-11-06,08:12,mañana,7,16.3767
2024-11-06,08:18,mañana,8,17.1312
2024-11-06,08:24,mañana,9,16.6167
2024-11-06,08:30,mañana,10,15.6261
2024-11-06,08:36,mañana,11,15.8608
2024-11-06,08:42,mañana,12,16.451
2024-11-06,08:48,mañana,13,16.2211
2024-11-06,08:54,mañana,14,16.4912
2024-11-06,09:00,mañana,15,16.1969
2024-11-06,09:06,mañana,16,16.0377
2024-11-06,09:12,mañana,1,16.539
2024-11-06,09:18,mañana,2,16.5288
2024-11-06,09:24,mañana,3,16.4439
2024-11-06,09:30,mañana,4,16.2459
2024-11-06,09:36,mañana,5,16.7627
2024-11-06,09:42,mañana,6,16.4118
2024-11-06,09:48,mañana,7,16.3846
2024-11-06,09:54,mañana,8,17.5215
2024-11-06,06:00,mañana,9,15.4068
2024-11-06,06:06,mañana,10,15.7941
2024-11-06,06:12,mañana,11,15.4031
2024-11-06,06:18,mañana,12,16.338
2024-11-06,06:24,mañana,13,15.5515
2024-11-06,06:30,mañana,14,16.232
2024-11-06,06:36,mañana,15,16.8659
2024-11-06,06:42,mañana,16,16.7115
2024-11-06,06:48,mañana,1,16.1076
2024-11-06,06:54,mañana,2,16.0696
2024-11-06,07:00,mañana,3,16.2955
2024-11-06,07:06,mañana,4,16.6628
2024-11-06,07:12,mañana,5,16.3844
2024-11-06,07:18,mañana,6,16.5835
2024-11-06,07:24,mañana,7,16.7384
2024-11-06,07:30,mañana,8,16.0017
2024-11-06,07:36,mañana,9,16.5684
2024-11-06,07:42,mañana,10,16.6267
2024-11-06,07:48,mañana,11,16.1956
2024-11-06,07:54,mañana,12,16.8096
2024-11-06,08:00,mañana,13,16.329
2024-11-06,08:06,mañana,14,16.4781
2024-11-06,08:12,mañana,15,16.3367
2024-11-06,08:18,mañana,16,16.5318
2024-11-06,08:24,mañana,1,16.1031
2024-11-06,08:30,mañana,2,15.9267
2024-11-06,08:36,mañana,3,16.2542
2024-11-06,08:42,mañana,4,16.08
2024-11-06,08:48,mañana,5,16.1201
2024-11-06,08:54,mañana,6,16.4321
2024-11-06,09:00,mañana,7,16.6535
2024-11-06,09:06,mañana,8,16.4511
2024-11-06,09:12,mañana,9,15.8806
2024-11-06,09:18,mañana,10,16.3371
2024-11-06,09:24,mañana,11,16.7005
2024-11-06,09:30,mañana,12,16.4381
2024-11-06,09:36,mañana,13,16.3221
2024-11-06,09:42,mañana,14,16.2198
2024-11-06,09:48,mañana,15,16.6808
2024-11-06,09:54,mañana,16,16.1375
2024-11-06,14:00,tarde,1,16.4741
2024-11-06,14:06,tarde,2,16.8345
2024-11-06,14:12,tarde,3,17.1191
2024-11-06,14:18,tarde,4,16.166
2024-11-06,14:24,tarde,5,16.7816
2024-11-06,14:30,tarde,6,17.0677
2024-11-06,14:36,tarde,7,16.3146
2024-11-06,14:42,tarde,8,16.4271
2024-11-06,14:48,tarde,9,16.7797
2024-11-06,14:54,tarde,10,16.5378
2024-11-06,15:00,tarde,11,16.1921
2024-11-06,15:06,tarde,12,16.1584
2024-11-06,15:12,tarde,13,16.4505
2024-11-06,15:18,tarde,14,16.5927
2024-11-06,15:24,tarde,15,16.6773
2024-11-06,15:30,tarde,16,16.4169
2024-11-06,15:36,tarde,1,16.1129
2024-11-06,15:42,tarde,2,16.3068
2024-11-06,15:48,tarde,3,16.8786
2024-11-06,15:54,tarde,4,16.605
2024-11-06,16:00,tarde,5,16.1464
2024-11-06,16:06,tarde,6,16.7543
2024-11-06,16:12,tarde,7,16.3535
2024-11-06,16:18,tarde,8,16.7281
2024-11-06,16:24,tarde,9,16.5453
2024-11-06,16:30,tarde,10,16.3688
2024-11-06,16:36,tarde,11,16.9823
2024-11-06,16:42,tarde,12,16.7909
2024-11-06,16:48,tarde,13,17.2014
2024-11-06,16:54,tarde,14,16.4999
2024-11-06,17:00,tarde,15,16.4491
2024-11-06,17:06,tarde,16,16.9631
2024-11-06,17:12,tarde,1,16.7024
2024-11-06,17:18,tarde,2,16.5808
2024-11-06,17:24,tarde,3,16.8341
2024-11-06,17:30,tarde,4,16.2774
2024-11-06,17:36,tarde,5,16.97
2024-11-06,17:42,tarde,6,17.3694
2024-11-06,17:48,tarde,7,16.4318
2024-11-06,17:54,tarde,8,16.1375
2024-11-06,14:00,tarde,9,16.1924
2024-11-06,14:06,tarde,10,16.8751
2024-11-06,14:12,tarde,11,16.2628
2024-11-06,14:18,tarde,12,17.1313
2024-11-06,14:24,tarde,13,16.5792
2024-11-06,14:30,tarde,14,17.0627
2024-11-06,14:36,tarde,15,16.3964
2024-11-06,14:42,tarde,16,16.6889
2024-11-06,14:48,tarde,1,16.9847
2024-11-06,14:54,tarde,2,16.7469
2024-11-06,15:00,tarde,3,16.9276
2024-11-06,15:06,tarde,4,16.4357
2024-11-06,15:12,tarde,5,17.2759
2024-11-06,15:18,tarde,6,16.0812
2024-11-06,15:24,tarde,7,17.1417
2024-11-06,15:30,tarde,8,16.4448
2024-11-06,15:36,tarde,9,17.1018
2024-11-06,15:42,tarde,10,17.3734
2024-11-06,15:48,tarde,11,16.4155
2024-11-06,15:54,tarde,12,16.4852
2024-11-06,16:00,tarde,13,16.6165
2024-11-06,16:06,tarde,14,16.1121
2024-11-06,16:12,tarde,15,16.0981
2024-11-06,16:18,tarde,16,16.9823
2024-11-06,16:24,tarde,1,16.3116
2024-11-06,16:30,tarde,2,16.6817
2024-11-06,16:36,tarde,3,16.8039
2024-11-06,16:42,tarde,4,16.451
2024-11-06,16:48,tarde,5,16.5854
2024-11-06,16:54,tarde,6,16.5481
2024-11-06,17:00,tarde,7,16.4935
2024-11-06,17:06,tarde,8,16.4061
2024-11-06,17:12,tarde,9,16.7431
2024-11-06,17:18,tarde,10,16.84
2024-11-06,17:24,tarde,11,16.8379
2024-11-06,17:30,tarde,12,16.3897
2024-11-06,17:36,tarde,13,16.2739
2024-11-06,17:42,tarde,14,16.3439
2024-11-06,17:48,tarde,15,16.7336
2024-11-06,17:54,tarde,16,16.5766
2024-11-06,14:00,tarde,1,16.4666
2024-11-06,14:06,tarde,2,16.6379
2024-11-06,14:12,tarde,3,16.8302
2024-11-06,14:18,tarde,4,16.6698
2024-11-06,14:24,tarde,5,16.4282
2024-11-06,14:30,tarde,6,16.4705
2024-11-06,14:36,tarde,7,16.6981
2024-11-06,14:42,tarde,8,17.0892
2024-11-06,14:48,tarde,9,16.6896
2024-11-06,14:54,tarde,10,16.2753
2024-11-06,15:00,tarde,11,16.0889
2024-11-06,15:06,tarde,12,16.436
2024-11-06,15:12,tarde,13,16.9199
2024-11-06,15:18,tarde,14,15.7804
2024-11-06,15:24,tarde,15,17.0322
2024-11-06,15:30,tarde,16,16.7124
2024-11-06,15:36,tarde,1,16.9564
2024-11-06,15:42,tarde,2,16.4317
2024-11-06,15:48,tarde,3,16.5258
2024-11-06,15:54,tarde,4,16.6593
2024-11-06,16:00,tarde,5,16.2163
2024-11-06,16:06,tarde,6,16.9922
2024-11-06,16:12,tarde,7,16.484
2024-11-06,16:18,tarde,8,17.131
2024-11-06,16:24,tarde,9,17.1648
2024-11-06,16:30,tarde,10,16.2409
2024-11-06,16:36,tarde,11,16.4922
2024-11-06,16:42,tarde,12,16.4832
2024-11-06,16:48,tarde,13,16.7003
2024-11-06,16:54,tarde,14,16.2945
2024-11-06,17:00,tarde,15,16.378
2024-11-06,17:06,tarde,16,16.559
2024-11-06,17:12,tarde,1,16.2376
2024-11-06,17:18,tarde,2,16.4932
2024-11-06,17:24,tarde,3,16.9945
2024-11-06,17:30,tarde,4,16.4644
2024-11-06,17:36,tarde,5,16.2634
2024-11-06,17:42,tarde,6,17.1945
2024-11-06,17:48,tarde,7,16.5685
2024-11-06,17:54,tarde,8,16.6407
2024-11-06,14:00,tarde,9,16.8036
2024-11-06,14:06,tarde,10,16.6439
2024-11-06,14:12,tarde,11,16.1923
2024-11-06,14:18,tarde,12,16.1576
2024-11-06,14:24,tarde,13,16.8241
2024-11-06,14:30,tarde,14,17.2758
2024-11-06,14:36,tarde,15,16.1708
2024-11-06,14:42,tarde,16,17.2702
2024-11-06,14:48,tarde,1,16.4455
2024-11-06,14:54,tarde,2,17.0164
2024-11-06,15:00,tarde,3,16.4683
2024-11-06,15:06,tarde,4,16.5514
2024-11-06,15:12,tarde,5,16.2002
2024-11-06,15:18,tarde,6,16.4285
2024-11-06,15:24,tarde,7,16.9345
2024-11-06,15:30,tarde,8,16.9093
2024-11-06,15:36,tarde,9,16.5564
2024-11-06,15:42,tarde,10,16.3938
2024-11-06,15:48,tarde,11,16.2008
2024-11-06,15:54,tarde,12,16.8426
2024-11-06,16:00,tarde,13,16.8054
2024-11-06,16:06,tarde,14,16.8331
2024-11-06,16:12,tarde,15,16.5354
2024-11-06,16:18,tarde,16,17.1045
2024-11-06,16:24,tarde,1,16.2855
2024-11-06,16:30,tarde,2,16.3105
2024-11-06,16:36,tarde,3,16.0559
2024-11-06,16:42,tarde,4,16.623
2024-11-06,16:48,tarde,5,16.6728
2024-11-06,16:54,tarde,6,16.4716
2024-11-06,17:00,tarde,7,16.6357
2024-11-06,17:06,tarde,8,17.1944
2024-11-06,17:12,tarde,9,17.1784
2024-11-06,17:18,tarde,10,16.8761
2024-11-06,17:24,tarde,11,16.0863
2024-11-06,17:30,tarde,12,16.5099
2024-11-06,17:36,tarde,13,16.4502
2024-11-06,17:42,tarde,14,16.7102
2024-11-06,17:48,tarde,15,16.7317
2024-11-06,17:54,tarde,16,16.5705
2024-11-06,22:00,noche,1,15.4727
2024-11-06,22:06,noche,2,15.0497
2024-11-06,22:12,noche,3,15.487
2024-11-06,22:18,noche,4,15.8544
2024-11-06,22:24,noche,5,15.6391
2024-11-06,22:30,noche,6,16.1083
2024-11-06,22:36,noche,7,15.601
2024-11-06,22:42,noche,8,15.4462
